,image_name,fine_target,coarse_target,fine_fold,coarse_fold
632,clock_s_002064.png,22,5,3,8
633,test_rocket_s_000008.png,69,19,7,4
634,brown_snail_s_000254.png,77,13,2,7
635,breakfast_table_s_000906.png,84,6,4,7
636,lounge_chair_s_000324.png,20,6,4,6
637,black_woman_s_000116.png,98,14,4,2
638,castor_fiber_s_000296.png,4,0,6,10
639,exocet_s_000171.png,69,19,8,6
640,spider_s_001955.png,79,13,8,1
641,lamp_s_001826.png,40,5,4,9
642,lobster_s_000381.png,45,13,9,8
643,cichlid_fish_s_000302.png,1,1,7,1
644,feather_palm_s_000112.png,56,17,1,1
645,lapin_s_000922.png,65,16,8,9
646,verpa_s_000264.png,51,4,7,5
647,bed_s_001238.png,5,6,10,2
648,squirrel_s_002181.png,80,16,1,7
649,orchid_s_000751.png,54,2,7,7
650,dwarf_tulip_s_000093.png,92,2,4,4
651,castor_fiber_s_000472.png,4,0,10,9
652,cirrocumulus_cloud_s_000273.png,23,10,4,2
653,field_s_000026.png,60,10,7,4
654,streetcar_s_002138.png,81,19,9,3
655,snail_s_000896.png,77,13,1,10
656,shark_s_002270.png,73,1,4,4
657,black_woman_s_000156.png,98,14,1,5
658,red_delicious_s_000750.png,0,4,10,5
659,butterfly_s_000833.png,14,7,3,8
660,jug_s_000102.png,9,3,7,6
661,gecko_s_000722.png,44,15,7,1
662,crocodile_s_000007.png,27,15,3,9
663,bike_s_000256.png,8,18,4,4
664,panthera_leo_s_001721.png,43,8,1,8
665,neomys_fodiens_s_000035.png,74,16,3,3
666,cain_s_000133.png,46,14,9,6
667,wardrobe_s_001407.png,94,6,4,6
668,desk_phone_s_000500.png,86,5,1,8
669,dolphin_s_000768.png,30,0,3,2
670,dessert_plate_s_000127.png,61,3,5,3
671,bartlett_pear_s_000211.png,57,4,6,9
672,male_child_s_000715.png,11,14,3,6
673,streetcar_s_001157.png,81,19,4,1
674,sofa_s_000606.png,25,6,5,7
675,streetcar_s_001417.png,81,19,6,7
676,rose_s_000222.png,70,2,5,4
677,stegosaurus_s_001600.png,29,15,8,8
678,crocodylus_niloticus_s_000032.png,27,15,7,9
679,bear_s_001186.png,3,8,9,9
680,adriatic_sea_s_000395.png,71,10,8,9
681,tangerine_s_000443.png,53,4,2,1
682,minibike_s_000571.png,48,18,9,3
683,cattle_s_000459.png,19,11,9,1
684,squirrel_s_002089.png,80,16,7,8
685,bartlett_s_000838.png,57,4,8,2
686,cattle_s_000041.png,19,11,9,7
687,pine_s_002190.png,59,17,10,1
688,sofa_s_000047.png,25,6,10,8
689,wine_palm_s_000179.png,56,17,6,9
690,sorex_cinereus_s_000002.png,74,16,4,8
691,turbot_s_001406.png,32,1,8,2
692,bachelor_girl_s_000898.png,98,14,2,2
693,bungalow_s_000445.png,37,9,2,6
694,school_bus_s_000957.png,13,18,7,8
695,lobster_s_001195.png,45,13,9,6
696,lift_bridge_s_000096.png,12,9,3,2
697,squirrel_s_001608.png,80,16,4,10
698,opossum_s_001254.png,64,12,6,4
699,milk_can_s_000439.png,16,3,1,10
700,buckingham_palace_s_001586.png,17,9,5,3
701,oriental_cockroach_s_000825.png,24,7,2,7
702,dolphin_s_002246.png,30,0,5,10
703,sofa_s_000373.png,25,6,1,3
704,willow_tree_s_000241.png,96,17,8,7
705,boardinghouse_s_000788.png,37,9,10,4
706,built_in_bed_s_002088.png,5,6,7,3
707,woman_s_000118.png,98,14,1,1
708,indian_elephant_s_000126.png,31,11,3,8
709,armoire_s_000119.png,94,6,4,9
710,bed_s_000049.png,5,6,10,1
711,stegosaurus_s_000500.png,29,15,10,6
712,raccoon_s_000790.png,66,12,10,5
713,mushroom_s_000703.png,51,4,3,7
714,apis_mellifera_s_000192.png,6,7,3,7
715,stingray_s_000665.png,67,1,6,6
716,mus_musculus_s_000516.png,50,16,4,6
717,access_road_s_001516.png,68,9,6,5
718,crocodylus_porosus_s_000279.png,27,15,4,3
719,poppy_s_001782.png,62,2,7,3
720,dozer_s_001050.png,89,19,2,4
721,built_in_bed_s_001896.png,5,6,4,5
722,boy_s_000058.png,11,14,2,5
723,school_bus_s_001733.png,13,18,2,2
724,raccoon_s_002690.png,66,12,9,9
725,river_otter_s_001146.png,55,0,2,1
726,camel_s_000550.png,15,11,8,9
727,poppy_s_002772.png,62,2,8,7
728,sorex_araneus_s_000247.png,74,16,10,5
729,elephant_s_002146.png,31,11,3,8
730,sea_turtle_s_000716.png,93,15,2,4
731,pine_tree_s_002529.png,59,17,1,10
732,goldfish_s_002650.png,1,1,8,2
733,wolf_cub_s_000001.png,97,8,2,6
734,flounder_s_000775.png,32,1,1,3
735,computer_keyboard_s_000890.png,39,5,10,9
736,power_mower_s_000250.png,41,19,9,7
737,poppy_s_001857.png,62,2,4,9
738,adriatic_s_001680.png,71,10,8,5
739,rose_s_000257.png,70,2,7,7
740,woman_s_000060.png,98,14,6,7
741,power_mower_s_001166.png,41,19,6,8
742,leopard_s_000662.png,42,8,7,9
743,rose_s_001882.png,70,2,3,3
744,bear_cub_s_000624.png,3,8,9,8
745,sweater_girl_s_000940.png,35,14,4,6
746,car_train_s_000082.png,90,18,1,1
747,clock_s_001539.png,22,5,7,9
748,harvest_mouse_s_000194.png,50,16,10,4
749,plate_iron_s_000997.png,61,3,2,1
750,raccoon_s_002698.png,66,12,1,10
751,tulip_s_000947.png,92,2,1,6
752,valencia_orange_s_000601.png,53,4,6,9
753,drawbridge_s_001664.png,12,9,1,2
754,breakfast_table_s_000556.png,84,6,9,6
755,forest_s_000992.png,33,10,8,2
756,bosc_s_000407.png,57,4,3,8
757,turtle_s_001718.png,93,15,3,10
758,spider_s_001497.png,79,13,9,4
759,research_rocket_s_000539.png,69,19,8,10
760,navel_orange_s_000143.png,53,4,2,8
761,whiskey_jug_s_000277.png,9,3,6,2
762,bos_taurus_s_000619.png,19,11,4,2
763,honeybee_s_000310.png,6,7,3,4
764,armchair_s_001136.png,20,6,4,9
765,skyscraper_s_000934.png,76,9,4,8
766,built_in_bed_s_000502.png,5,6,1,4
767,black_woman_s_000960.png,98,14,8,3
768,tulip_s_001325.png,92,2,7,10
769,hognose_snake_s_001663.png,78,15,9,1
770,sea_turtle_s_002009.png,93,15,6,4
771,spider_s_001779.png,79,13,9,8
772,chimpanzee_s_001583.png,21,11,4,5
773,mushroom_s_001276.png,51,4,6,1
774,shrew_s_001906.png,74,16,2,1
775,skyscraper_s_001994.png,76,9,3,8
776,oil_palm_s_000454.png,56,17,9,3
777,striped_skunk_s_000494.png,75,12,10,9
778,crocodile_s_000909.png,27,15,8,6
779,clock_s_000653.png,22,5,3,8
780,bungalow_s_000196.png,37,9,4,8
781,soda_can_s_000033.png,16,3,2,4
782,eared_seal_s_000131.png,72,0,10,8
783,tram_s_000368.png,81,19,3,5
784,hamster_s_001850.png,36,16,8,2
785,motorcycle_s_001119.png,48,18,5,4
786,minibus_s_000262.png,13,18,2,7
787,date_palm_s_000372.png,56,17,5,1
788,mountain_rose_s_001226.png,70,2,2,2
789,macoun_s_000009.png,0,4,6,9
790,porcupine_s_001674.png,63,12,6,10
791,train_s_000625.png,90,18,7,9
792,orange_s_002710.png,53,4,10,5
793,dinosaur_s_001534.png,29,15,3,6
794,possum_s_000131.png,64,12,7,1
795,baby_s_000673.png,2,14,9,9
796,sweet_pepper_s_000279.png,83,4,4,3
797,hedgehog_s_000556.png,63,12,1,2
798,tractor_s_001028.png,89,19,3,7
799,butterfly_s_000370.png,14,7,2,1
800,raccoon_s_001347.png,66,12,9,3
801,whale_s_002097.png,95,0,5,1
802,rabbit_s_001681.png,65,16,8,1
803,tank_s_000008.png,85,19,3,8
804,built_in_bed_s_001227.png,5,6,4,8
805,ladybug_s_001132.png,7,7,6,4
806,pickup_s_000479.png,58,18,2,4
807,plate_s_002308.png,61,3,1,9
808,leopard_s_000757.png,42,8,10,3
809,pinyon_s_000218.png,59,17,7,8
810,bungalow_s_000425.png,37,9,5,3
811,drawbridge_s_001656.png,12,9,5,4
812,leopard_s_001301.png,42,8,3,5
813,racoon_s_000787.png,66,12,6,4
814,sea_s_001604.png,71,10,5,8
815,lamp_s_001770.png,40,5,4,1
816,porcupine_s_002259.png,63,12,4,9
817,american_lobster_s_000411.png,45,13,6,2
818,bos_taurus_s_000049.png,19,11,5,4
819,forest_s_001125.png,33,10,2,10
820,river_otter_s_000683.png,55,0,8,2
821,crab_s_002122.png,26,13,9,4
822,cortland_s_000650.png,0,4,9,10
823,serengeti_plain_s_001066.png,60,10,4,3
824,break_seal_s_000578.png,72,0,7,1
825,castor_canadensis_s_001448.png,4,0,9,9
826,hedgehog_s_000563.png,63,12,10,6
827,twin_towers_s_001537.png,76,9,3,3
828,adam_s_000356.png,46,14,10,2
829,possum_s_000816.png,64,12,10,10
830,salix_purpurea_s_000339.png,96,17,1,6
831,intercontinental_ballistic_missile_s_000538.png,69,19,7,4
832,opossum_s_001492.png,64,12,5,1
833,striped_skunk_s_000497.png,75,12,1,10
834,forest_s_001985.png,33,10,1,5
835,syrian_hamster_s_001230.png,36,16,2,10
836,stone_crab_s_000962.png,26,13,7,10
837,poppy_s_000495.png,62,2,1,6
838,caterpillar_s_000106.png,18,7,5,6
839,moped_s_000009.png,48,18,5,7
840,harvest_mouse_s_000143.png,50,16,2,6
841,hamster_s_002488.png,36,16,2,3
842,crab_s_002377.png,26,13,9,9
843,beaker_s_000099.png,28,3,1,3
844,adriatic_sea_s_000957.png,71,10,3,1
845,world_trade_center_s_000306.png,76,9,6,6
846,lobster_s_001370.png,45,13,9,2
847,quercus_rubra_s_001209.png,52,17,6,6
848,lapin_s_001094.png,65,16,5,1
849,pine_tree_s_001278.png,59,17,9,5
850,motor_mower_s_000124.png,41,19,2,9
851,exocet_s_000806.png,69,19,6,8
852,camelus_dromedarius_s_000735.png,15,11,3,1
853,tv_s_002532.png,87,5,4,10
854,harvest_mouse_s_000703.png,50,16,10,4
855,boy_s_001243.png,11,14,7,5
856,adriatic_sea_s_002040.png,71,10,10,9
857,cricetus_cricetus_s_000082.png,36,16,7,1
858,breakfast_table_s_000448.png,84,6,8,1
859,lamna_nasus_s_000018.png,73,1,7,9
860,man_s_001955.png,46,14,10,6
861,sweet_pepper_s_001132.png,83,4,5,3
862,lift_bridge_s_000765.png,12,9,2,8
863,spider_s_000171.png,79,13,8,9
864,orchid_s_000122.png,54,2,9,7
865,fieldmouse_s_000086.png,50,16,3,8
866,skunk_s_000783.png,75,12,2,4
867,eared_seal_s_000064.png,72,0,3,4
868,boardinghouse_s_001452.png,37,9,8,7
869,trout_s_000575.png,91,1,3,6
870,bos_taurus_s_000453.png,19,11,7,10
871,sunflower_s_001383.png,82,2,7,3
872,clock_s_000833.png,22,5,10,4
873,lawn_mower_s_001300.png,41,19,7,4
874,bitter_orange_s_000009.png,53,4,9,8
875,butterfly_s_002546.png,14,7,3,1
876,arabian_camel_s_000180.png,15,11,10,6
877,breakfast_table_s_000095.png,84,6,5,6
878,altar_boy_s_001240.png,11,14,9,2
879,female_child_s_001015.png,35,14,10,6
880,bell_pepper_s_000600.png,83,4,6,3
881,cricetus_cricetus_s_000050.png,36,16,3,6
882,castle_s_000117.png,17,9,3,5
883,shrew_s_000262.png,74,16,6,8
884,stone_crab_s_000049.png,26,13,7,3
885,adam_s_002360.png,46,14,5,5
886,wolf_cub_s_001039.png,97,8,5,3
887,armoured_combat_vehicle_s_000505.png,85,19,7,8
888,black_woman_s_001633.png,98,14,8,10
889,bowl_s_002145.png,10,3,9,6
890,hedgehog_s_001046.png,63,12,3,10
891,fur_seal_s_000253.png,72,0,10,5
892,turtle_s_001475.png,93,15,2,8
893,american_lobster_s_000709.png,45,13,6,3
894,rorqual_s_001448.png,95,0,2,4
895,dual_carriageway_s_000062.png,68,9,3,10
896,butterfly_s_000514.png,14,7,2,5
897,poppy_s_000462.png,62,2,3,9
898,shark_s_001253.png,73,1,9,8
899,poppy_s_001352.png,62,2,2,4
900,boy_s_002310.png,11,14,3,6
901,cloud_s_001128.png,23,10,6,9
902,oriental_cockroach_s_001345.png,24,7,2,8
903,timber_wolf_s_000145.png,97,8,5,5
904,winter_flounder_s_000509.png,32,1,6,10
905,worm_snake_s_001265.png,78,15,1,10
906,stegosaurus_s_000069.png,29,15,4,7
907,orchid_s_000350.png,54,2,3,7
908,lounge_chair_s_000495.png,20,6,5,8
909,lawn_mower_s_001398.png,41,19,8,5
910,tiger_s_001191.png,88,8,7,3
911,red_fox_s_001285.png,34,12,3,4
912,tv_s_000869.png,87,5,1,10
913,poppy_s_000566.png,62,2,10,3
914,stegosaurus_s_000237.png,29,15,9,1
915,red_delicious_s_001702.png,0,4,4,2
916,castor_fiber_s_000819.png,4,0,7,2
917,elephant_s_001206.png,31,11,9,7
918,house_mouse_s_000308.png,50,16,6,8
919,forest_s_000440.png,33,10,10,6
920,bed_s_001140.png,5,6,10,10
921,ordinary_bicycle_s_000023.png,8,18,4,8
922,motorcycle_s_001693.png,48,18,3,4
923,adriatic_s_000580.png,71,10,10,8
924,adriatic_s_001675.png,71,10,8,3
925,armoire_s_000161.png,94,6,6,8
926,built_in_bed_s_001048.png,5,6,9,4
927,dromedary_s_001076.png,15,11,6,3
928,beer_can_s_000406.png,16,3,9,5
929,white_woman_s_000362.png,98,14,3,3
930,stegosaurus_s_001979.png,29,15,10,8
931,panthera_pardus_s_000033.png,42,8,3,2
932,access_road_s_000152.png,68,9,4,4
933,lamp_s_000520.png,40,5,10,3
934,finback_s_000416.png,95,0,6,5
935,armoured_combat_vehicle_s_000808.png,85,19,10,9
936,possum_s_000042.png,64,12,5,8
937,electric_lamp_s_000269.png,40,5,2,2
938,cockroach_s_002075.png,24,7,10,3
939,bear_cub_s_000107.png,3,8,1,10
940,male_child_s_000350.png,11,14,7,6
941,argiope_aurantia_s_000987.png,79,13,1,8
942,bowl_s_001679.png,10,3,5,9
943,bear_cub_s_001848.png,3,8,10,1
944,shark_s_001001.png,73,1,7,4
945,clock_s_000738.png,22,5,1,5
946,chalice_s_000722.png,28,3,1,10
947,rose_s_001048.png,70,2,3,8
948,closet_s_002159.png,94,6,8,6
949,leopard_s_000225.png,42,8,5,10
950,butterfly_s_000770.png,14,7,9,4
951,beaver_s_000012.png,4,0,6,9
952,caterpillar_s_000910.png,18,7,4,2
953,telephone_s_001949.png,86,5,5,7
954,beaver_s_000091.png,4,0,8,7
955,halibut_s_000356.png,32,1,10,8
956,wallaby_s_000599.png,38,11,4,9
957,oriental_cockroach_s_000490.png,24,7,2,2
958,lapin_s_001838.png,65,16,7,2
959,skunk_s_000280.png,75,12,1,4
960,goldfish_s_002509.png,1,1,10,3
961,tiger_beetle_s_000554.png,7,7,3,5
962,worm_s_000355.png,99,13,1,4
963,pickup_truck_s_001463.png,58,18,3,1
964,safety_bicycle_s_001570.png,8,18,8,2
965,stingray_s_001052.png,67,1,7,9
966,bowl_s_000405.png,10,3,10,4
967,banded_gecko_s_000045.png,44,15,5,10
968,black_woman_s_001009.png,98,14,7,3
969,panthera_tigris_s_000282.png,88,8,1,7
970,indian_elephant_s_000666.png,31,11,2,8
971,bell_pepper_s_000539.png,83,4,10,4
972,hedgehog_s_000573.png,63,12,3,1
973,pine_tree_s_000927.png,59,17,3,1
974,red_fox_s_001529.png,34,12,4,4
975,streetcar_s_000571.png,81,19,1,8
976,orchid_s_001119.png,54,2,3,6
977,beaker_s_000506.png,28,3,6,2
978,skyscraper_s_001711.png,76,9,3,1
979,table_s_001061.png,84,6,9,10
980,flying_gecko_s_000181.png,44,15,3,2
981,tiger_s_000288.png,88,8,1,7
982,pinon_pine_s_000164.png,59,17,4,5
983,rabbit_s_001085.png,65,16,6,5
984,safety_bike_s_000989.png,8,18,3,9
985,rainbow_trout_s_001404.png,91,1,2,9
986,mushroom_s_000638.png,51,4,9,4
987,leopard_s_001512.png,42,8,9,10
988,cirrocumulus_s_000070.png,23,10,6,1
989,chaise_s_002187.png,20,6,5,7
990,dungeness_crab_s_002016.png,26,13,7,5
991,garden_snail_s_000226.png,77,13,10,8
992,brown_snail_s_000019.png,77,13,8,6
993,beaver_s_000452.png,4,0,1,8
994,table_s_002872.png,84,6,10,2
995,beaver_s_000526.png,4,0,10,7
996,bicycle_s_001673.png,8,18,7,2
997,field_s_002490.png,60,10,7,1
998,lawn_mower_s_001092.png,41,19,7,6
999,willow_tree_s_002364.png,96,17,8,8
1000,butterfly_orchid_s_000227.png,54,2,9,2
1001,atlantic_bottlenose_dolphin_s_000367.png,30,0,5,7
1002,mushroom_s_000343.png,51,4,7,7
1003,girl_s_001409.png,35,14,6,7
1004,boy_s_001587.png,11,14,9,6
1005,caterpillar_s_000206.png,18,7,7,9
1006,silver_maple_s_001521.png,47,17,6,7
1007,bulldozer_s_001250.png,89,19,6,6
1008,porcupine_s_000752.png,63,12,10,3
1009,apis_mellifera_s_000872.png,6,7,2,8
1010,flounder_s_000091.png,32,1,8,1
1011,crab_s_000400.png,26,13,8,4
1012,common_dolphin_s_000730.png,30,0,8,2
1013,panthera_pardus_s_000613.png,42,8,2,1
1014,stingray_s_000123.png,67,1,2,5
1015,ladybug_s_000712.png,7,7,9,1
1016,drawbridge_s_000888.png,12,9,6,2
1017,carassius_auratus_s_000013.png,1,1,6,7
1018,boarding_house_s_001637.png,37,9,9,3
1019,common_dolphin_s_000271.png,30,0,8,7
1020,navel_orange_s_001368.png,53,4,4,3
1021,yellow_woman_s_000240.png,98,14,10,3
1022,twin_towers_s_001599.png,76,9,2,8
1023,ordinary_bicycle_s_000100.png,8,18,6,8
1024,golden_hamster_s_000736.png,36,16,4,9
1025,eagle_ray_s_000286.png,67,1,7,9
1026,rainbow_trout_s_001091.png,91,1,1,6
1027,stingray_s_000132.png,67,1,8,10
1028,forest_s_000337.png,33,10,10,1
1029,sunflower_s_000348.png,82,2,7,8
1030,turtle_s_000206.png,93,15,5,8
1031,breakfast_table_s_001117.png,84,6,6,10
1032,quercus_cerris_s_000530.png,52,17,10,6
1033,table_s_001785.png,84,6,8,10
1034,freight_train_s_000258.png,90,18,6,5
1035,beetle_s_001023.png,7,7,4,8
1036,forest_s_000669.png,33,10,1,8
1037,coluber_constrictor_s_000317.png,78,15,6,2
1038,raccoon_s_002196.png,66,12,6,4
1039,soda_bottle_s_001134.png,9,3,4,9
1040,drawbridge_s_000653.png,12,9,1,9
1041,african_crocodile_s_000787.png,27,15,1,1
1042,lizard_s_000950.png,44,15,10,4
1043,caterpillar_s_002352.png,18,7,10,10
1044,hedgehog_s_000754.png,63,12,4,4
1045,manual-skunk044.png,75,12,8,10
1046,whale_s_002079.png,95,0,9,10
1047,mus_musculus_s_000339.png,50,16,5,6
1048,pine_tree_s_000740.png,59,17,4,7
1049,hedgehog_s_001905.png,63,12,9,2
1050,lobster_s_001702.png,45,13,10,7
1051,goblet_s_001280.png,28,3,3,2
1052,cattle_s_001687.png,19,11,7,6
1053,harvest_mouse_s_001144.png,50,16,10,4
1054,beetle_s_000213.png,7,7,8,6
1055,crocodile_s_000036.png,27,15,10,8
1056,tulip_s_001533.png,92,2,6,2
1057,valencia_orange_s_001719.png,53,4,4,6
1058,possum_s_001548.png,64,12,8,5
1059,temple_orange_s_000143.png,53,4,9,7
1060,power_mower_s_000306.png,41,19,5,8
1061,iguanid_s_000027.png,44,15,1,8
1062,computer_keyboard_s_000153.png,39,5,4,2
1063,shark_s_001279.png,73,1,5,2
1064,dessert_plate_s_000283.png,61,3,4,1
1065,panthera_leo_s_000953.png,43,8,7,9
1066,squirrel_s_002195.png,80,16,6,5
1067,little_girl_s_000229.png,35,14,4,5
1068,armoured_combat_vehicle_s_000496.png,85,19,4,7
1069,adriatic_s_001692.png,71,10,1,2
1070,chimp_s_000098.png,21,11,1,5
1071,hamster_s_000725.png,36,16,10,7
1072,navel_orange_s_001179.png,53,4,9,1
1073,dasyatis_centroura_s_000044.png,67,1,6,8
1074,freight_train_s_000014.png,90,18,5,6
1075,shrew_s_000008.png,74,16,6,6
1076,red_fox_s_000286.png,34,12,1,9
1077,butterfly_s_000787.png,14,7,10,4
1078,cain_s_000989.png,46,14,8,8
1079,lutra_canadensis_s_000736.png,55,0,2,2
1080,house_s_001364.png,37,9,2,2
1081,tree_squirrel_s_000545.png,80,16,10,1
1082,mako_shark_s_001119.png,73,1,6,5
1083,telephone_s_000724.png,86,5,5,9
1084,lift_bridge_s_001982.png,12,9,7,4
1085,gecko_s_000006.png,44,15,2,5
1086,skunk_s_001688.png,75,12,6,1
1087,oriental_cockroach_s_000253.png,24,7,6,10
1088,stingray_s_000555.png,67,1,10,7
1089,roach_s_000181.png,24,7,8,3
1090,tree_squirrel_s_001266.png,80,16,6,1
1091,mushroom_s_001380.png,51,4,3,1
1092,bed_s_000205.png,5,6,8,5
1093,sea_s_001659.png,71,10,9,9
1094,navel_orange_s_000351.png,53,4,2,8
1095,train_s_001867.png,90,18,10,3
1096,common_shrew_s_000037.png,74,16,5,2
1097,mountain_s_000223.png,49,10,8,7
1098,mushroom_s_000426.png,51,4,9,5
1099,shark_s_000129.png,73,1,1,8
1100,castle_s_001291.png,17,9,4,1
1101,stingray_s_000028.png,67,1,10,8
1102,orchid_s_001281.png,54,2,10,9
1103,orchid_s_000456.png,54,2,9,6
1104,butterfly_orchid_s_000876.png,54,2,5,10
1105,streetcar_s_000144.png,81,19,6,8
1106,baby_s_001782.png,2,14,7,2
1107,opossum_s_000412.png,64,12,10,5
1108,railroad_train_s_001013.png,90,18,8,6
1109,young_woman_s_000099.png,35,14,2,6
1110,oriental_cockroach_s_001416.png,24,7,6,9
1111,adriatic_sea_s_001280.png,71,10,2,8
1112,tulipa_clusiana_s_000037.png,92,2,3,10
1113,kangaroo_s_001792.png,38,11,1,9
1114,bike_s_000544.png,8,18,10,1
1115,train_s_002961.png,90,18,8,10
1116,dromedary_s_001610.png,15,11,5,1
1117,mouse_s_000729.png,50,16,3,9
1118,iguana_s_000851.png,44,15,7,3
1119,tiger_s_000607.png,88,8,6,1
1120,dual_carriageway_s_000165.png,68,9,3,6
1121,maple_s_000808.png,47,17,10,9
1122,breakfast_table_s_000105.png,84,6,4,10
1123,opossum_s_002411.png,64,12,3,5
1124,squirrel_s_000448.png,80,16,9,10
1125,fox_s_001153.png,34,12,5,1
1126,mushroom_s_001333.png,51,4,1,8
1127,tank_s_001402.png,85,19,5,3
1128,oak_tree_s_000037.png,52,17,3,7
1129,carassius_auratus_s_000443.png,1,1,7,10
1130,dessert_plate_s_000190.png,61,3,1,2
1131,crab_s_001448.png,26,13,3,8
1132,motorcycle_s_001368.png,48,18,4,2
1133,oriental_cockroach_s_000539.png,24,7,10,6
1134,beetle_s_000332.png,7,7,6,3
1135,hognose_snake_s_001670.png,78,15,10,6
1136,sunflower_s_001364.png,82,2,10,6
1137,surveillance_system_s_000775.png,87,5,5,9
1138,school_bus_s_001136.png,13,18,7,3
1139,expressway_s_000125.png,68,9,6,1
1140,mount_s_000635.png,49,10,5,10
1141,freight_train_s_000116.png,90,18,4,7
1142,edible_snail_s_000076.png,77,13,2,9
1143,sunflower_s_000175.png,82,2,5,5
1144,orchid_s_001611.png,54,2,4,3
1145,plaice_s_001555.png,32,1,3,2
1146,woman_s_000149.png,98,14,9,9
1147,mount_s_001693.png,49,10,6,9
1148,beaver_s_001932.png,4,0,5,10
1149,mus_musculus_s_000971.png,50,16,4,3
1150,camel_s_001338.png,15,11,8,3
1151,sea_turtle_s_001810.png,93,15,7,8
1152,power_mower_s_001107.png,41,19,4,10
1153,house_s_001181.png,37,9,7,6
1154,bulldozer_s_001618.png,89,19,9,2
1155,oriental_cockroach_s_000719.png,24,7,1,2
1156,cattle_s_000425.png,19,11,5,6
1157,squirrel_s_000765.png,80,16,10,1
1158,bicycle_s_000392.png,8,18,10,6
1159,honeybee_s_001714.png,6,7,1,10
1160,true_pine_s_000009.png,59,17,3,1
1161,school_bus_s_000309.png,13,18,4,10
1162,drawbridge_s_001019.png,12,9,8,3
1163,elephant_s_000250.png,31,11,7,2
1164,garden_snail_s_000818.png,77,13,1,9
1165,bottle_s_000439.png,9,3,2,3
1166,sea_s_000348.png,71,10,1,2
1167,palm_tree_s_001086.png,56,17,3,6
1168,grey_wolf_s_000799.png,97,8,8,7
1169,hedgehog_s_000025.png,63,12,2,3
1170,motorbike_s_000221.png,48,18,1,4
1171,freight_train_s_000188.png,90,18,7,3
1172,camel_s_000641.png,15,11,8,5
1173,bowl_s_002671.png,10,3,1,4
1174,bear_cub_s_000098.png,3,8,3,8
1175,lapin_s_001875.png,65,16,1,7
1176,bus_s_000223.png,13,18,3,8
1177,cows_s_000009.png,19,11,8,8
1178,orchid_s_001721.png,54,2,1,3
1179,pickup_s_000232.png,58,18,4,1
1180,castor_canadensis_s_001248.png,4,0,10,8
1181,hedgehog_s_001414.png,63,12,1,5
1182,porcupine_s_000579.png,63,12,8,9
1183,elephant_s_002113.png,31,11,7,5
1184,crab_s_001868.png,26,13,10,5
1185,main_road_s_001069.png,68,9,2,8
1186,telephone_set_s_000749.png,86,5,4,7
1187,lobster_s_000748.png,45,13,10,7
1188,sea_turtle_s_000299.png,93,15,4,5
1189,wardrobe_s_001088.png,94,6,8,10
1190,television_system_s_000663.png,87,5,9,2
1191,cockroach_s_000028.png,24,7,4,9
1192,serengeti_s_002556.png,60,10,10,1
1193,giant_kangaroo_s_000381.png,38,11,10,9
1194,tree_squirrel_s_000525.png,80,16,4,4
1195,baby_s_002808.png,2,14,10,5
1196,red_maple_s_000447.png,47,17,4,8
1197,butterfly_orchid_s_000590.png,54,2,3,9
1198,baby_s_002611.png,2,14,10,2
1199,camel_s_002208.png,15,11,7,2
1200,television_s_002790.png,87,5,1,4
1201,africanized_bee_s_000467.png,6,7,2,10
1202,american_lobster_s_000433.png,45,13,1,9
1203,lamp_s_002301.png,40,5,2,4
1204,sea_turtle_s_001873.png,93,15,6,4
1205,castor_fiber_s_000048.png,4,0,6,3
1206,ballistic_missile_s_000772.png,69,19,8,5
1207,turtle_s_001498.png,93,15,10,8
1208,cirrocumulus_s_000578.png,23,10,7,4
1209,mushroom_s_001277.png,51,4,1,1
1210,wing_chair_s_000220.png,20,6,6,2
1211,pickup_truck_s_000832.png,58,18,6,10
1212,squirrel_s_000525.png,80,16,7,9
1213,built_in_bed_s_001019.png,5,6,9,1
1214,dolphin_s_000717.png,30,0,3,3
1215,panthera_tigris_s_000435.png,88,8,1,10
1216,power_mower_s_000620.png,41,19,2,2
1217,twin_towers_s_000197.png,76,9,6,6
1218,hedgehog_s_000681.png,63,12,3,8
1219,beetle_s_000872.png,7,7,9,2
1220,common_shrew_s_000044.png,74,16,7,4
1221,striped_skunk_s_000311.png,75,12,7,2
1222,lobster_s_000841.png,45,13,8,10
1223,squirrel_s_002168.png,80,16,3,8
1224,sea_turtle_s_000659.png,93,15,7,2
1225,slip_road_s_000184.png,68,9,3,5
1226,coast_live_oak_s_000291.png,52,17,6,7
1227,river_otter_s_001183.png,55,0,4,10
1228,cain_s_000404.png,46,14,7,2
