,image_name,fine_target,coarse_target
771,spider_s_001779.png,79,13
772,chimpanzee_s_001583.png,21,11
773,mushroom_s_001276.png,51,4
774,shrew_s_001906.png,74,16
775,skyscraper_s_001994.png,76,9
776,oil_palm_s_000454.png,56,17
777,striped_skunk_s_000494.png,75,12
778,crocodile_s_000909.png,27,15
779,clock_s_000653.png,22,5
780,bungalow_s_000196.png,37,9
781,soda_can_s_000033.png,16,3
782,eared_seal_s_000131.png,72,0
783,tram_s_000368.png,81,19
784,hamster_s_001850.png,36,16
785,motorcycle_s_001119.png,48,18
786,minibus_s_000262.png,13,18
787,date_palm_s_000372.png,56,17
788,mountain_rose_s_001226.png,70,2
789,macoun_s_000009.png,0,4
790,porcupine_s_001674.png,63,12
791,train_s_000625.png,90,18
792,orange_s_002710.png,53,4
793,dinosaur_s_001534.png,29,15
794,possum_s_000131.png,64,12
795,baby_s_000673.png,2,14
796,sweet_pepper_s_000279.png,83,4
797,hedgehog_s_000556.png,63,12
798,tractor_s_001028.png,89,19
799,butterfly_s_000370.png,14,7
800,raccoon_s_001347.png,66,12
801,whale_s_002097.png,95,0
802,rabbit_s_001681.png,65,16
803,tank_s_000008.png,85,19
804,built_in_bed_s_001227.png,5,6
805,ladybug_s_001132.png,7,7
806,pickup_s_000479.png,58,18
807,plate_s_002308.png,61,3
808,leopard_s_000757.png,42,8
809,pinyon_s_000218.png,59,17
810,bungalow_s_000425.png,37,9
811,drawbridge_s_001656.png,12,9
812,leopard_s_001301.png,42,8
813,racoon_s_000787.png,66,12
814,sea_s_001604.png,71,10
815,lamp_s_001770.png,40,5
816,porcupine_s_002259.png,63,12
817,american_lobster_s_000411.png,45,13
818,bos_taurus_s_000049.png,19,11
819,forest_s_001125.png,33,10
820,river_otter_s_000683.png,55,0
821,crab_s_002122.png,26,13
822,cortland_s_000650.png,0,4
823,serengeti_plain_s_001066.png,60,10
824,break_seal_s_000578.png,72,0
825,castor_canadensis_s_001448.png,4,0
826,hedgehog_s_000563.png,63,12
827,twin_towers_s_001537.png,76,9
828,adam_s_000356.png,46,14
829,possum_s_000816.png,64,12
830,salix_purpurea_s_000339.png,96,17
831,intercontinental_ballistic_missile_s_000538.png,69,19
832,opossum_s_001492.png,64,12
833,striped_skunk_s_000497.png,75,12
834,forest_s_001985.png,33,10
835,syrian_hamster_s_001230.png,36,16
836,stone_crab_s_000962.png,26,13
837,poppy_s_000495.png,62,2
838,caterpillar_s_000106.png,18,7
839,moped_s_000009.png,48,18
840,harvest_mouse_s_000143.png,50,16
841,hamster_s_002488.png,36,16
842,crab_s_002377.png,26,13
843,beaker_s_000099.png,28,3
844,adriatic_sea_s_000957.png,71,10
845,world_trade_center_s_000306.png,76,9
846,lobster_s_001370.png,45,13
847,quercus_rubra_s_001209.png,52,17
848,lapin_s_001094.png,65,16
849,pine_tree_s_001278.png,59,17
850,motor_mower_s_000124.png,41,19
851,exocet_s_000806.png,69,19
852,camelus_dromedarius_s_000735.png,15,11
853,tv_s_002532.png,87,5
854,harvest_mouse_s_000703.png,50,16
855,boy_s_001243.png,11,14
856,adriatic_sea_s_002040.png,71,10
857,cricetus_cricetus_s_000082.png,36,16
858,breakfast_table_s_000448.png,84,6
859,lamna_nasus_s_000018.png,73,1
860,man_s_001955.png,46,14
861,sweet_pepper_s_001132.png,83,4
862,lift_bridge_s_000765.png,12,9
863,spider_s_000171.png,79,13
864,orchid_s_000122.png,54,2
865,fieldmouse_s_000086.png,50,16
866,skunk_s_000783.png,75,12
867,eared_seal_s_000064.png,72,0
868,boardinghouse_s_001452.png,37,9
869,trout_s_000575.png,91,1
870,bos_taurus_s_000453.png,19,11
871,sunflower_s_001383.png,82,2
872,clock_s_000833.png,22,5
873,lawn_mower_s_001300.png,41,19
874,bitter_orange_s_000009.png,53,4
875,butterfly_s_002546.png,14,7
876,arabian_camel_s_000180.png,15,11
877,breakfast_table_s_000095.png,84,6
878,altar_boy_s_001240.png,11,14
879,female_child_s_001015.png,35,14
880,bell_pepper_s_000600.png,83,4
881,cricetus_cricetus_s_000050.png,36,16
882,castle_s_000117.png,17,9
883,shrew_s_000262.png,74,16
884,stone_crab_s_000049.png,26,13
885,adam_s_002360.png,46,14
886,wolf_cub_s_001039.png,97,8
887,armoured_combat_vehicle_s_000505.png,85,19
888,black_woman_s_001633.png,98,14
889,bowl_s_002145.png,10,3
890,hedgehog_s_001046.png,63,12
891,fur_seal_s_000253.png,72,0
892,turtle_s_001475.png,93,15
893,american_lobster_s_000709.png,45,13
894,rorqual_s_001448.png,95,0
895,dual_carriageway_s_000062.png,68,9
896,butterfly_s_000514.png,14,7
897,poppy_s_000462.png,62,2
898,shark_s_001253.png,73,1
899,poppy_s_001352.png,62,2
900,boy_s_002310.png,11,14
901,cloud_s_001128.png,23,10
902,oriental_cockroach_s_001345.png,24,7
903,timber_wolf_s_000145.png,97,8
904,winter_flounder_s_000509.png,32,1
905,worm_snake_s_001265.png,78,15
906,stegosaurus_s_000069.png,29,15
907,orchid_s_000350.png,54,2
908,lounge_chair_s_000495.png,20,6
909,lawn_mower_s_001398.png,41,19
910,tiger_s_001191.png,88,8
911,red_fox_s_001285.png,34,12
912,tv_s_000869.png,87,5
913,poppy_s_000566.png,62,2
914,stegosaurus_s_000237.png,29,15
915,red_delicious_s_001702.png,0,4
916,castor_fiber_s_000819.png,4,0
917,elephant_s_001206.png,31,11
918,house_mouse_s_000308.png,50,16
919,forest_s_000440.png,33,10
920,bed_s_001140.png,5,6
921,ordinary_bicycle_s_000023.png,8,18
922,motorcycle_s_001693.png,48,18
923,adriatic_s_000580.png,71,10
924,adriatic_s_001675.png,71,10
925,armoire_s_000161.png,94,6
926,built_in_bed_s_001048.png,5,6
927,dromedary_s_001076.png,15,11
928,beer_can_s_000406.png,16,3
929,white_woman_s_000362.png,98,14
930,stegosaurus_s_001979.png,29,15
931,panthera_pardus_s_000033.png,42,8
932,access_road_s_000152.png,68,9
933,lamp_s_000520.png,40,5
934,finback_s_000416.png,95,0
935,armoured_combat_vehicle_s_000808.png,85,19
936,possum_s_000042.png,64,12
937,electric_lamp_s_000269.png,40,5
938,cockroach_s_002075.png,24,7
939,bear_cub_s_000107.png,3,8
940,male_child_s_000350.png,11,14
941,argiope_aurantia_s_000987.png,79,13
942,bowl_s_001679.png,10,3
943,bear_cub_s_001848.png,3,8
944,shark_s_001001.png,73,1
945,clock_s_000738.png,22,5
946,chalice_s_000722.png,28,3
947,rose_s_001048.png,70,2
948,closet_s_002159.png,94,6
949,leopard_s_000225.png,42,8
950,butterfly_s_000770.png,14,7
951,beaver_s_000012.png,4,0
952,caterpillar_s_000910.png,18,7
953,telephone_s_001949.png,86,5
954,beaver_s_000091.png,4,0
955,halibut_s_000356.png,32,1
956,wallaby_s_000599.png,38,11
957,oriental_cockroach_s_000490.png,24,7
958,lapin_s_001838.png,65,16
959,skunk_s_000280.png,75,12
960,goldfish_s_002509.png,1,1
961,tiger_beetle_s_000554.png,7,7
962,worm_s_000355.png,99,13
963,pickup_truck_s_001463.png,58,18
964,safety_bicycle_s_001570.png,8,18
965,stingray_s_001052.png,67,1
966,bowl_s_000405.png,10,3
967,banded_gecko_s_000045.png,44,15
968,black_woman_s_001009.png,98,14
969,panthera_tigris_s_000282.png,88,8
970,indian_elephant_s_000666.png,31,11
971,bell_pepper_s_000539.png,83,4
972,hedgehog_s_000573.png,63,12
973,pine_tree_s_000927.png,59,17
974,red_fox_s_001529.png,34,12
975,streetcar_s_000571.png,81,19
976,orchid_s_001119.png,54,2
977,beaker_s_000506.png,28,3
978,skyscraper_s_001711.png,76,9
979,table_s_001061.png,84,6
980,flying_gecko_s_000181.png,44,15
981,tiger_s_000288.png,88,8
982,pinon_pine_s_000164.png,59,17
983,rabbit_s_001085.png,65,16
984,safety_bike_s_000989.png,8,18
985,rainbow_trout_s_001404.png,91,1
986,mushroom_s_000638.png,51,4
987,leopard_s_001512.png,42,8
988,cirrocumulus_s_000070.png,23,10
989,chaise_s_002187.png,20,6
990,dungeness_crab_s_002016.png,26,13
991,garden_snail_s_000226.png,77,13
992,brown_snail_s_000019.png,77,13
993,beaver_s_000452.png,4,0
994,table_s_002872.png,84,6
995,beaver_s_000526.png,4,0
996,bicycle_s_001673.png,8,18
997,field_s_002490.png,60,10
998,lawn_mower_s_001092.png,41,19
999,willow_tree_s_002364.png,96,17
1000,butterfly_orchid_s_000227.png,54,2
1001,atlantic_bottlenose_dolphin_s_000367.png,30,0
1002,mushroom_s_000343.png,51,4
1003,girl_s_001409.png,35,14
1004,boy_s_001587.png,11,14
1005,caterpillar_s_000206.png,18,7
1006,silver_maple_s_001521.png,47,17
1007,bulldozer_s_001250.png,89,19
1008,porcupine_s_000752.png,63,12
1009,apis_mellifera_s_000872.png,6,7
1010,flounder_s_000091.png,32,1
1011,crab_s_000400.png,26,13
1012,common_dolphin_s_000730.png,30,0
1013,panthera_pardus_s_000613.png,42,8
1014,stingray_s_000123.png,67,1
1015,ladybug_s_000712.png,7,7
1016,drawbridge_s_000888.png,12,9
1017,carassius_auratus_s_000013.png,1,1
1018,boarding_house_s_001637.png,37,9
1019,common_dolphin_s_000271.png,30,0
1020,navel_orange_s_001368.png,53,4
1021,yellow_woman_s_000240.png,98,14
1022,twin_towers_s_001599.png,76,9
1023,ordinary_bicycle_s_000100.png,8,18
1024,golden_hamster_s_000736.png,36,16
1025,eagle_ray_s_000286.png,67,1
1026,rainbow_trout_s_001091.png,91,1
1027,stingray_s_000132.png,67,1
1028,forest_s_000337.png,33,10
1029,sunflower_s_000348.png,82,2
1030,turtle_s_000206.png,93,15
1031,breakfast_table_s_001117.png,84,6
1032,quercus_cerris_s_000530.png,52,17
1033,table_s_001785.png,84,6
1034,freight_train_s_000258.png,90,18
1035,beetle_s_001023.png,7,7
1036,forest_s_000669.png,33,10
1037,coluber_constrictor_s_000317.png,78,15
1038,raccoon_s_002196.png,66,12
1039,soda_bottle_s_001134.png,9,3
1040,drawbridge_s_000653.png,12,9
1041,african_crocodile_s_000787.png,27,15
1042,lizard_s_000950.png,44,15
1043,caterpillar_s_002352.png,18,7
1044,hedgehog_s_000754.png,63,12
1045,manual-skunk044.png,75,12
1046,whale_s_002079.png,95,0
1047,mus_musculus_s_000339.png,50,16
1048,pine_tree_s_000740.png,59,17
1049,hedgehog_s_001905.png,63,12
1050,lobster_s_001702.png,45,13
1051,goblet_s_001280.png,28,3
1052,cattle_s_001687.png,19,11
1053,harvest_mouse_s_001144.png,50,16
1054,beetle_s_000213.png,7,7
1055,crocodile_s_000036.png,27,15
1056,tulip_s_001533.png,92,2
1057,valencia_orange_s_001719.png,53,4
1058,possum_s_001548.png,64,12
1059,temple_orange_s_000143.png,53,4
1060,power_mower_s_000306.png,41,19
1061,iguanid_s_000027.png,44,15
1062,computer_keyboard_s_000153.png,39,5
1063,shark_s_001279.png,73,1
1064,dessert_plate_s_000283.png,61,3
1065,panthera_leo_s_000953.png,43,8
1066,squirrel_s_002195.png,80,16
1067,little_girl_s_000229.png,35,14
1068,armoured_combat_vehicle_s_000496.png,85,19
1069,adriatic_s_001692.png,71,10
1070,chimp_s_000098.png,21,11
1071,hamster_s_000725.png,36,16
1072,navel_orange_s_001179.png,53,4
1073,dasyatis_centroura_s_000044.png,67,1
1074,freight_train_s_000014.png,90,18
1075,shrew_s_000008.png,74,16
1076,red_fox_s_000286.png,34,12
1077,butterfly_s_000787.png,14,7
1078,cain_s_000989.png,46,14
1079,lutra_canadensis_s_000736.png,55,0
1080,house_s_001364.png,37,9
1081,tree_squirrel_s_000545.png,80,16
1082,mako_shark_s_001119.png,73,1
1083,telephone_s_000724.png,86,5
1084,lift_bridge_s_001982.png,12,9
1085,gecko_s_000006.png,44,15
1086,skunk_s_001688.png,75,12
1087,oriental_cockroach_s_000253.png,24,7
1088,stingray_s_000555.png,67,1
1089,roach_s_000181.png,24,7
1090,tree_squirrel_s_001266.png,80,16
1091,mushroom_s_001380.png,51,4
1092,bed_s_000205.png,5,6
1093,sea_s_001659.png,71,10
1094,navel_orange_s_000351.png,53,4
1095,train_s_001867.png,90,18
1096,common_shrew_s_000037.png,74,16
1097,mountain_s_000223.png,49,10
1098,mushroom_s_000426.png,51,4
1099,shark_s_000129.png,73,1
1100,castle_s_001291.png,17,9
1101,stingray_s_000028.png,67,1
1102,orchid_s_001281.png,54,2
1103,orchid_s_000456.png,54,2
1104,butterfly_orchid_s_000876.png,54,2
1105,streetcar_s_000144.png,81,19
1106,baby_s_001782.png,2,14
1107,opossum_s_000412.png,64,12
1108,railroad_train_s_001013.png,90,18
1109,young_woman_s_000099.png,35,14
1110,oriental_cockroach_s_001416.png,24,7
1111,adriatic_sea_s_001280.png,71,10
1112,tulipa_clusiana_s_000037.png,92,2
1113,kangaroo_s_001792.png,38,11
1114,bike_s_000544.png,8,18
1115,train_s_002961.png,90,18
1116,dromedary_s_001610.png,15,11
1117,mouse_s_000729.png,50,16
1118,iguana_s_000851.png,44,15
1119,tiger_s_000607.png,88,8
1120,dual_carriageway_s_000165.png,68,9
1121,maple_s_000808.png,47,17
1122,breakfast_table_s_000105.png,84,6
1123,opossum_s_002411.png,64,12
1124,squirrel_s_000448.png,80,16
1125,fox_s_001153.png,34,12
1126,mushroom_s_001333.png,51,4
1127,tank_s_001402.png,85,19
1128,oak_tree_s_000037.png,52,17
1129,carassius_auratus_s_000443.png,1,1
1130,dessert_plate_s_000190.png,61,3
1131,crab_s_001448.png,26,13
1132,motorcycle_s_001368.png,48,18
1133,oriental_cockroach_s_000539.png,24,7
1134,beetle_s_000332.png,7,7
1135,hognose_snake_s_001670.png,78,15
1136,sunflower_s_001364.png,82,2
1137,surveillance_system_s_000775.png,87,5
1138,school_bus_s_001136.png,13,18
1139,expressway_s_000125.png,68,9
1140,mount_s_000635.png,49,10
1141,freight_train_s_000116.png,90,18
1142,edible_snail_s_000076.png,77,13
1143,sunflower_s_000175.png,82,2
1144,orchid_s_001611.png,54,2
1145,plaice_s_001555.png,32,1
1146,woman_s_000149.png,98,14
1147,mount_s_001693.png,49,10
1148,beaver_s_001932.png,4,0
1149,mus_musculus_s_000971.png,50,16
1150,camel_s_001338.png,15,11
1151,sea_turtle_s_001810.png,93,15
1152,power_mower_s_001107.png,41,19
1153,house_s_001181.png,37,9
1154,bulldozer_s_001618.png,89,19
1155,oriental_cockroach_s_000719.png,24,7
1156,cattle_s_000425.png,19,11
1157,squirrel_s_000765.png,80,16
1158,bicycle_s_000392.png,8,18
1159,honeybee_s_001714.png,6,7
1160,true_pine_s_000009.png,59,17
1161,school_bus_s_000309.png,13,18
1162,drawbridge_s_001019.png,12,9
1163,elephant_s_000250.png,31,11
1164,garden_snail_s_000818.png,77,13
1165,bottle_s_000439.png,9,3
1166,sea_s_000348.png,71,10
1167,palm_tree_s_001086.png,56,17
1168,grey_wolf_s_000799.png,97,8
1169,hedgehog_s_000025.png,63,12
1170,motorbike_s_000221.png,48,18
1171,freight_train_s_000188.png,90,18
1172,camel_s_000641.png,15,11
1173,bowl_s_002671.png,10,3
1174,bear_cub_s_000098.png,3,8
1175,lapin_s_001875.png,65,16
1176,bus_s_000223.png,13,18
1177,cows_s_000009.png,19,11
1178,orchid_s_001721.png,54,2
1179,pickup_s_000232.png,58,18
1180,castor_canadensis_s_001248.png,4,0
1181,hedgehog_s_001414.png,63,12
1182,porcupine_s_000579.png,63,12
1183,elephant_s_002113.png,31,11
1184,crab_s_001868.png,26,13
1185,main_road_s_001069.png,68,9
1186,telephone_set_s_000749.png,86,5
1187,lobster_s_000748.png,45,13
1188,sea_turtle_s_000299.png,93,15
1189,wardrobe_s_001088.png,94,6
1190,television_system_s_000663.png,87,5
1191,cockroach_s_000028.png,24,7
1192,serengeti_s_002556.png,60,10
1193,giant_kangaroo_s_000381.png,38,11
1194,tree_squirrel_s_000525.png,80,16
1195,baby_s_002808.png,2,14
1196,red_maple_s_000447.png,47,17
1197,butterfly_orchid_s_000590.png,54,2
1198,baby_s_002611.png,2,14
1199,camel_s_002208.png,15,11
1200,television_s_002790.png,87,5
1201,africanized_bee_s_000467.png,6,7
1202,american_lobster_s_000433.png,45,13
1203,lamp_s_002301.png,40,5
1204,sea_turtle_s_001873.png,93,15
1205,castor_fiber_s_000048.png,4,0
1206,ballistic_missile_s_000772.png,69,19
1207,turtle_s_001498.png,93,15
1208,cirrocumulus_s_000578.png,23,10
1209,mushroom_s_001277.png,51,4
1210,wing_chair_s_000220.png,20,6
1211,pickup_truck_s_000832.png,58,18
1212,squirrel_s_000525.png,80,16
1213,built_in_bed_s_001019.png,5,6
1214,dolphin_s_000717.png,30,0
1215,panthera_tigris_s_000435.png,88,8
1216,power_mower_s_000620.png,41,19
1217,twin_towers_s_000197.png,76,9
1218,hedgehog_s_000681.png,63,12
1219,beetle_s_000872.png,7,7
1220,common_shrew_s_000044.png,74,16
1221,striped_skunk_s_000311.png,75,12
1222,lobster_s_000841.png,45,13
1223,squirrel_s_002168.png,80,16
1224,sea_turtle_s_000659.png,93,15
1225,slip_road_s_000184.png,68,9
1226,coast_live_oak_s_000291.png,52,17
1227,river_otter_s_001183.png,55,0
1228,cain_s_000404.png,46,14
1229,lizard_s_001016.png,44,15
1230,drawbridge_s_001297.png,12,9
1231,butterfly_orchid_s_000402.png,54,2
1232,panthera_tigris_s_000874.png,88,8
1233,bunk_s_000321.png,5,6
1234,feather_palm_s_000355.png,56,17
1235,menippe_mercenaria_s_000021.png,26,13
1236,lamp_s_001962.png,40,5
1237,pine_tree_s_001752.png,59,17
1238,macoun_s_000966.png,0,4
1239,crocodile_s_002597.png,27,15
1240,sorex_araneus_s_000245.png,74,16
1241,tram_s_000002.png,81,19
1242,cankerworm_s_000512.png,18,7
1243,forest_s_000305.png,33,10
1244,telephone_s_000856.png,86,5
1245,highway_s_000848.png,68,9
1246,right_whale_s_000720.png,95,0
1247,eagle_ray_s_000041.png,67,1
1248,snake_s_000033.png,78,15
1249,boy_s_001214.png,11,14
1250,lobster_s_001310.png,45,13
1251,fishplate_s_000333.png,61,3
1252,beer_can_s_000595.png,16,3
1253,squirrel_s_001903.png,80,16
1254,camel_s_001993.png,15,11
1255,safety_bike_s_000311.png,8,18
1256,power_mower_s_001298.png,41,19
1257,sofa_s_000981.png,25,6
1258,bell_pepper_s_000996.png,83,4
1259,rosebush_s_000571.png,70,2
1260,house_s_001342.png,37,9
1261,skunk_s_002337.png,75,12
1262,turtle_s_000498.png,93,15
1263,crab_s_000794.png,26,13
1264,snake_s_001112.png,78,15
1265,morel_s_000473.png,51,4
1266,sweater_girl_s_001003.png,35,14
1267,black_woman_s_000079.png,98,14
1268,squirrel_s_001277.png,80,16
1269,wallaby_s_000123.png,38,11
1270,pine_tree_s_001651.png,59,17
1271,camel_s_000055.png,15,11
1272,raccoon_s_000303.png,66,12
1273,caterpillar_s_002192.png,18,7
1274,common_shrew_s_000409.png,74,16
1275,drawbridge_s_002674.png,12,9
1276,pickup_s_000230.png,58,18
1277,train_s_001011.png,90,18
1278,poppy_s_000252.png,62,2
1279,bos_taurus_s_000072.png,19,11
1280,chimpanzee_s_000953.png,21,11
1281,quercus_robur_s_000385.png,52,17
1282,lamp_s_001223.png,40,5
1283,bear_cub_s_000428.png,3,8
1284,castle_s_000793.png,17,9
1285,nile_crocodile_s_001239.png,27,15
1286,serengeti_plain_s_000906.png,60,10
1287,school_bus_s_001613.png,13,18
1288,quercus_rubra_s_001039.png,52,17
1289,proboscis_worm_s_000023.png,99,13
1290,cycle_s_001745.png,8,18
1291,black_woman_s_000173.png,98,14
1292,red_fox_s_000669.png,34,12
1293,chalice_s_002049.png,28,3
1294,wolf_pup_s_000362.png,97,8
1295,orchid_s_001116.png,54,2
1296,sunflower_s_000467.png,82,2
1297,wardrobe_s_001637.png,94,6
1298,mount_s_002776.png,49,10
1299,elephant_s_000022.png,31,11
1300,beer_can_s_002008.png,16,3
1301,chimpanzee_s_002094.png,21,11
1302,castor_fiber_s_000618.png,4,0
1303,female_child_s_001528.png,35,14
1304,rorqual_s_000753.png,95,0
1305,wardrobe_s_001180.png,94,6
1306,tractor_s_000959.png,89,19
1307,mower_s_000906.png,41,19
1308,castor_fiber_s_000676.png,4,0
1309,house_mouse_s_000371.png,50,16
1310,navel_orange_s_001105.png,53,4
1311,yellow_woman_s_000372.png,98,14
1312,telephone_set_s_000349.png,86,5
1313,rabbit_s_001390.png,65,16
1314,rabbit_s_002067.png,65,16
1315,elephant_s_002810.png,31,11
1316,edmontonia_s_000298.png,29,15
1317,araneus_cavaticus_s_000001.png,79,13
1318,lion_s_000390.png,43,8
1319,whiskey_bottle_s_001277.png,9,3
1320,honeybee_s_001427.png,6,7
1321,beetle_s_001223.png,7,7
1322,squirrel_s_001464.png,80,16
1323,staurikosaurus_s_000045.png,29,15
1324,bear_s_001208.png,3,8
1325,kangaroo_s_000318.png,38,11
1326,army_tank_s_001563.png,85,19
1327,rainbow_trout_s_001002.png,91,1
1328,black_woman_s_001113.png,98,14
1329,goblet_s_000276.png,28,3
1330,house_mouse_s_001255.png,50,16
1331,mountain_rose_s_000703.png,70,2
1332,wood_s_000950.png,33,10
1333,chimp_s_001899.png,21,11
1334,motorcycle_s_002030.png,48,18
1335,serengeti_s_000903.png,60,10
1336,cattle_s_002199.png,19,11
1337,mouse_s_000118.png,50,16
1338,bear_cub_s_000251.png,3,8
1339,porcupine_s_001234.png,63,12
1340,sofa_s_000328.png,25,6
1341,pine_s_001744.png,59,17
1342,desk_phone_s_000456.png,86,5
1343,helix_pomatia_s_000222.png,77,13
1344,tulip_s_001885.png,92,2
1345,cichlid_s_000048.png,1,1
1346,kangaroo_s_000806.png,38,11
1347,eared_seal_s_000039.png,72,0
1348,oriental_cockroach_s_001353.png,24,7
1349,tank_s_000808.png,85,19
1350,bear_s_000132.png,3,8
1351,cichlid_s_001552.png,1,1
1352,bed_s_001975.png,5,6
1353,tractor_s_001597.png,89,19
1354,couch_s_000122.png,25,6
1355,bowl_s_000299.png,10,3
1356,eagle_ray_s_000054.png,67,1
1357,motorcycle_s_000074.png,48,18
1358,tulip_s_001153.png,92,2
1359,poppy_s_002335.png,62,2
1360,stone_crab_s_000200.png,26,13
1361,chimpanzee_s_000080.png,21,11
1362,cycle_s_002978.png,8,18
1363,pickup_truck_s_001653.png,58,18
1364,pickup_s_001000.png,58,18
1365,lift_bridge_s_000247.png,12,9
1366,man_s_000813.png,46,14
1367,temple_orange_s_000269.png,53,4
1368,boy_s_000965.png,11,14
1369,red_fox_s_001217.png,34,12
1370,footbridge_s_000215.png,12,9
1371,aegean_s_000174.png,71,10
1372,armoured_combat_vehicle_s_000686.png,85,19
1373,didelphis_virginiana_s_000235.png,64,12
1374,gecko_s_002177.png,44,15
1375,beer_bottle_s_002102.png,9,3
1376,possum_s_000059.png,64,12
1377,wing_chair_s_000017.png,20,6
1378,pine_tree_s_001004.png,59,17
1379,striped_skunk_s_000299.png,75,12
1380,crab_s_000415.png,26,13
1381,lobster_s_001497.png,45,13
1382,sofa_s_000425.png,25,6
1383,chaise_s_001903.png,20,6
1384,lift_bridge_s_000465.png,12,9
1385,snail_s_001779.png,77,13
1386,built_in_bed_s_000787.png,5,6
